SOUR, having an acid taste [adj SOURERSOUREST
SOUS, SOU(French) a former French coin [n]
SOUT, (Spenser) soot [n -S]
SOVS, SOV(short for) a sovereign
SOWF, (Scots) to whistle or hum softlyalso SOWFF
SOWL, (dialect) to lugdrag
SOWM, (Scots) to ascertain the ratio of cattle to pasturealso SOUM [v -ED
SOWN, SOWto scatter seeds for a crop [v]
SOWP, (Scots) to soak [v -ED-ING
SOWS, SOWto scatter seeds for a crop [v]
SOYA, a darksalty sauce made from fermented soy beans and wheat flour
SOYS, SOYa dark
SPAE, (Old Norse) to foretell [v SPAEDSPAEING
SPAG, (of a cat) to scratch with the claws [v SPAGGEDSPAGGING
SPAM, electronic junk mail [n -S] / to send out spam [v SPAMMEDSPAMMING
SPAN, to extend over or across [v SPANNEDSPANNING
SPAR, to practise boxing [v SPARREDSPARRING
SPAS, SPAa resort with a mineral spring [n]
SPAT, to slapstrike [v SPATTED
SPAW, (obsolete) a spa [n -S]
SPAY, to remove the ovaries from (a female animal) [v -ED-ING
SPAZ, (offensive) a clumsyfoolish person [n SPAZZES]
SPEC, to write specifications for [v SPECCEDSPECCING
SPED, SPEEDto move swiftly [v]
SPEK, blubber from a whale [n -S]
SPET, to spit [v SPATSPETTING
SPEW, to vomit [v -ED-ING
SPIC, (offensive US slang) a person from a Spanish-speaking American countryalso SPICK
SPIE, (Spenser) a spy [n -S]
SPIF, a postage stamp perforated with the initials of a firm to avoid theft by employees [n -S]
SPIK, (US slang) a person from a Spanish-speaking American countryalso SPIC
SPIM, spam received via an instant messaging system [n -S]
SPIN, to draw out and twist into threads [v SPUN or SPANSPINNING
SPIT, to throw out saliva from the mouth [v SPATSPITTING
SPIV, a petty criminal [n -S]
SPOD, a boringstudious person [n -S]
SPOT, to mark with small round discolourations [v SPOTTEDSPOTTING
SPRY, smartdapper [adj SPRIER or SPRYER
SPUD, to dig up with a spadelike tool [v SPUDDEDSPUDDING
SPUE, (archaic) to spew [v SPUEDSPUING or SPUEING
SPUG, (colloquial) a sparrowalso SPEUG
SPUN, SPINto draw out and twist into threads [v]
SPUR, to urge on with a horseman's goad [v SPURREDSPURRING
SRIS, SRI(Sanskrit) in India
STAB, to pierce with a pointed weapon [v STABBEDSTABBING
STAG, to attend a function without a female companion [v STAGGEDSTAGGING
STAP, (Scots) to stuffthrust
STAR, to shine as an actor or singer [v STARREDSTARRING
STAT, (short for) a statistic [n -S]
STAW, (Scots) to stall [v -ED-ING
STAY, to remain in a place or a condition [v -ED-ING
STED, (Spenser) to steadhelp
STEM, to staunchstop [v STEMMED
STEN, to stride vigorouslyalso STEND [v STENNED
STEP, to measure by pacing [v STEPPEDSTEPT
STET, (Latin) to cancel a previously made printing correction [v STETTEDSTETTING
STEW, to cook by boiling slowly [v -ED-ING
STEY, (Scots) steep [adj STEYERSTEYEST] / a ladder [n -S]
STIE, to keep in a sty [v STIEDSTYING
STIM, (Irish) a very small amount [n -S]
STIR, to move around or mix [v STIRREDSTIRRING
STOA, (Greek) an ancient Greek covered walkway [n STOAS or STOAE or STOAI]
STOB, to stab [v STOBBEDSTOBBING
STOP, to halt or discontinue [v STOPT or STOPPEDSTOPPING
STOT, to boundalso STOTT [v STOTTED
STOW, to put away [v -ED-ING
STUB, to strike accidentally against a projecting object [v STUBBEDSTUBBING
STUD, to adorn with small projections [v STUDDEDSTUDDING
STUM, to increase fermentation by adding grape juice [v STUMMEDSTUMMING
STUN, to render unconscious [v STUNNEDSTUNNING
STYE, an inflamed swelling of the eyelid [n -S]
SUBA, (Hindi) a province of the Mogul empirealso SUBAH [n -S]
SUBS, SUBto act as a substitute [v]
SUCH, of that kindalso SICH [adj]
SUCK, to draw in by establishing a partial vacuum [v -ED-ING
SUDD, (Arabic) a mass of vegetation floating on water in NE Africa [n -S]
SUDS, to wash in soapy water [v -ED-ING
SUED, SUEto institute legal proceedings against [v]
SUER, one who sues [n -S]
SUES, SUEto institute legal proceedings against [v]
SUET, the hardfatty tissue around the kidneys of cattle and sheep [n -S]
SUGH, to make a moaning or sighing soundalso SOUGH [v -ED
SUGO, (Italian) an Italian meat sauce [n -S]
SUGS, SUGto attempt to sell a product while purporting to be engaged in market research [v]
SUID, any member of the pig family Suidaeincluding wild pigs
SUIT, to be appropriate [v -ED-ING
SUKH, (Arabic) an Arab marketplacealso SUK
SUKS, SUK(Arabic) an Arab marketplace
SULK, to become sullen and aloof [v -ED-ING
SULU, (Fijian) in Fijia cloth worn as a sarong [n -S]
SUMI, (Japanese) a type of black Japanese ink [n -S]
SUMO, (Japanese) a form of wrestling [n -S]
SUMP, a low area serving as a drain [n -S]
SUMS, SUMto add
SUMY, SUMa monetary unit of Uzbekistan [n]
SUNG, SINGto utter melodious musical sounds [v]
SUNI, (Bantu) a small South African antelope [n -S]
SUNK, a turf seat [n -S]
SUNN, (Hindi) an East Indian plant with tough fibre used in cordage [n -S]
SUNS, SUNto expose to sunlight [v]
SUPE, (short for) a superintendent [n -S]
SUPS, SUPto eat supper [v]
SUQS, SUQ(Arabic) an Arab marketplace
SURA, (Arabic) a chapter of the Koranalso SURAH [n -S]
SURD, a voiceless speech sound [n -S]
SURE, certain [adj SURERSUREST
SURF, to ride breaking waves on a narrow board [v -ED-ING
SUSS, to arrest for suspicious behaviouralso SUS [v -ED
SUSU, (Caribbean) an arrangement made among friends whereby each person makes regular contributions to a fundthe money being drawn out periodically by each individual in turn [n -S]
SWAB, to clean with a large mopalso SWOB [v SWABBED
SWAD, (dialect) a country louta soldier [n -S]
SWAG, to swaysag [v SWAGGED
SWAM, SWIMto propel oneself in water [v]
SWAN, to move like a swan [v SWANNEDSWANNING
SWAP, to bartergive in exchange
SWAT, to hit sharply [v SWATTEDSWATTING
SWAY, to move slowly back and forth [v -ED-ING
SWEE, to swayswing
SWEY, (Scots) to swayswing
SWIG, to drink rapidly [v SWIGGEDSWIGGING
SWIM, to propel oneself in water [v SWAMSWUM
SWIZ, to defraudalso SWIZZ [v SWIZZED
SWOB, to mop up [v SWOBBEDSWOBBING
SWOP, to bartergive in exchange
SWOT, to study hard [v SWOTTEDSWOTTING
SWUM, SWIMto propel oneself in water [v]
SYBO, (Scots) a spring onionalso CHIBOL
SYCE, (Arabic) a male servant in Indiaalso SAICE
SYED, SYEto strain [v]
SYEN, (Shakespeare) a scionalso CION
SYES, SYEto strain [v]
SYKE, a rill or small ditchalso SIKE [n -S]
SYLI, a former monetary unit of Guinea [n -S]
SYNC, to cause to operate in unisonalso SYNCH [v -ED
SYND, (Scots) to rinsewash out
SYNE, to rinsewash out
SYPE, (dialect) to soak throughseep
SYPH, a venereal diseasealso SYPHILIS [n -S]
TAAL, (South African) the Afrikaans language [n -S]
TABI, (Japanese) a kind of sock worn with Japanese sandals [n -S]
TABS, TABto provide with an identifying mark [v]
TABU, (Tongan) to exclude or prohibit by social influencealso TABOO [v -ED
TACE, in plate armourone of a series of overlapping pieces forming a kind of skirt
TACH, (short for) tachometera device for indicating speed of rotation [n -S]
TACK, to fasten with shortsharp-pointed nails [v -ED
TACO, (Spanish) in Mexican cookinga very thin rolled pancake with a meat filling [n -S]
TACT, skill in dealing with delicate situations [n -S]
TADS, TADa small amount [n]
TAED, TAE(Scots) to toe the line [v]
TAEL, (Malay) an Oriental unit of weight [n -S]
TAES, TAE(Scots) to toe the line [v]
TAGS, TAGto provide with an identifying marker [v]
TAHA, (Zulu) the South African weaverbird [n -S]
TAHR, a Himalayan wild goatalso TEHR [n -S]
TAIG, (Irish) a derogatory name for a Roman Catholic [n -S]
TAIL, to follow closelyto shadow [v -ED
TAIN, paper-thin tin plate; tinfoil used as a backing for mirrors [n -S]
TAIS, TAI(Japanese) a Japanese sea bream [n]
TAIT, (Scots) a small portiona pinch
TAKA, (Bengali) a monetary unit of Bangladesh [n -S]
TAKE, to seize possession [v TOOKTAKEN
TAKI, (Mongolian) a rare wild horsealso TAKHI [n -S]
TAKS, TAK(Scots) to take [v]
TAKY, (obsolete) attractive [adj TAKIERTAKIEST]
TALA, (Sanskrit) a traditional rhythmic pattern in Indian music [n -S]
TALC, to treat with a fine powdery mineral [v TALCED or TALCKEDTALCING or TALCKING
TALE, a story [n -S]
TALI, TALUS(Latin) a slope formed by an accumulation of rock debris [n]
TALK, to communicate by speaking [v -ED-ING
TALL, having great height [adj TALLERTALLEST] / a garment size for a tall person [n -S]
TAME, not wild [adj TAMERTAMEST
TAMP, to pack down by tapping [v -ED-ING
TAMS, TAMa tight-fitting Scottish cap [n]
TANA, (Hindi) an Indian police stationalso TANNA
TANE, (Spenser) taken [v]
TANG, to ring [v -ED-ING
TANH, (short for) a hyperbolic tangent [n -S]
TANK, to store in a container for liquids [v -ED-ING
TANS, TANto become brown in the sun [v]
TAOS, TAO(Chinese) a path of virtuous conduct in Chinese philosophy [n]
TAPA, (Polynesian) a kind of cloth prepared by the Polynesians from the inner bark of the paper mulberryalso TAPPA [n -S]
TAPE, a longnarrow strip or band [n -S] / to put tape over [v TAPED
TAPS, TAPto strike gently [v]
TAPU, (Tongan) to forbid the use ofalso TABOO
TARA, (Maori) a variety of bracken found in New Zealand and Tasmania [n -S]
TARE, to assess the weight of a goods container [v TAREDTARING
TARN, a small mountain lake [n -S]
TARO, a kind of yamaka dasheen
TARP, (slang) a tarpaulina protective canvas covering [n -S]
TARS, TARto cover with a viscous black liquid [v]
TART, sharp tasting [adj TARTERTARTEST
TASE, to stun with a gun that fires electrified darts [v TASEDTASING
TASH, (Scots) to soilblemish [v -ED
TASK, to assign a mission to [v -ED-ING
TASS, (dialect) a mowa heap [n -ES]
TATE, (Scots) a small portiona pinch
TATH, to manure [v -ED-ING
TATS, TATto make lace
TATT, to make lacealso TAT [v -ED
TATU, a design marked on the skin by pricking in indelible dyes [n -S] / to mark the skin in this wayalso TATTOO
TAUS, TAUa Greek letter [n]
TAUT, stretched tight [adj TAUTERTAUTEST
TAVA, (Hindi) a griddle in Indian cookeryalso TAVAH
TAVS, TAVa letter of the Hebrew alphabet [n]
TAWA, (Hindi) a griddle in Indian cookeryalso TAVA
TAWS, TAWto convert into white leather with minerals [v]
TAWT, (Scots) to mattangle
TAXA, TAXONa unit of scientific classification [n]
TAXI, to travel in a taxicab [v TAXIEDTAXIING or TAXYING
TAYS, TAY(dialect) tea [n]
TEAD, (Spenser) a torchalso TEADE [n -S]
TEAK, (Malay) an East Indian treeor its dark heavy timber [n -S]
TEAL, a river duck [n -S]
TEAM, to join together for joint action [v -ED-ING
TEAR, to weep [v -ED-ING
TEAS, TEAto drink a beverage made with tea leaves and boiling water [v]
TEAT, a mammary gland [n -S]
TECH, (short for) a technical college [n -S]
TECS, TEC(slang) a detective [n]
TEDS, TEDto spread hay for drying [v]
TEDY, (Scott) tedious [adj TEDIERTEDIEST]
TEED, TEEto place a golf ball on a small peg [v]
TEEK, (Hinglish) well [adj]
TEEL, the sesame plantalso TIL [n -S]
TEEM, to be full to overflowing [v -ED-ING
TEEN, (obsolete) to injure [v TEENEDTEENING
TEER, to daubplaster [v -ED
TEES, TEEto place a golf ball on a small peg [v]
TEFF, (Amharic) a kind of cereal grassalso TEF [n -S]
TEFS, TEF(Amharic) a kind of cereal grass
TEGG, a sheep in its second yearalso TEG [n -S]
TEGS, TEGa sheep in its second year
TEGU, (Aztec) a large black and yellow South American lizardalso TEGUEXIN [n -S]
TEHR, a Himalayan wild goatalso TAHR [n -S]
TEIL, (Biblical) an oaklike hardwood treethe terebinth
TEIN, a monetary unit of Kazakhstanequal to one hundredth of a tenge [n -S]
TELA, (Latin) a weblike structure [n TELAE]
TELD, TELLto inform [v]
TELE, (short for) televisionalso TELLY [n -S]
TELL, to inform [v TOLD or (Scots) TELT or TAULD or (Spenser) TELDTELLING
TELS, TELin Arab lands
TELT, TELLto inform [v]
TEME, (obsolete) a team [n -S]
TEMP, to be employed as a temporary worker [v -ED-ING
TEMS, to siftalso TEMSE [v -ED
TEND, to watch over [v -ED-ING
TENE, (archaic) injurypain
TENS, TENthe next whole number after nine [n]
TENT, a portable shelter of canvas or other cloth stretched on poles [n -S] / to cover with a tent [v -ED-ING
TEPA, an organophosphorus compound used as an insect sterilant and formerly to treat cancer [n -S]
TERF, (Milton) turfalso TERFE [n -S]
TERM, to designate [v -ED-ING
TERN, a long-winged aquatic birdrelated to the gulls [n -S]
TEST, to examine critically [v -ED-ING
TETE, (French) an elaborately dressed head of hair; a headdress [n -S]
TETH, (Hebrew) a letter of the Hebrew alphabetalso TET [n -S]
TETS, TET(Hebrew) a letter of the Hebrew alphabet
TEWS, TEWto hustle [v]
TEXT, the main body of a printed work [n -S] / to send a text message (mobile phone) [v -ED-ING
THAE, (Scots) these [adj]
THAN, (obsolete) then. that time [n -S]
THAR, (Nepali) a Himalayan goatlike antelopeaka serow [n -S]
THAT, the one indicated [pron THOSE]
THAW, to melt [v -ED-ING
THEE, to use the pronoun thee [v THEEDTHEEING
THEM, the objective case of the pronoun they [pron]
THEN, that time [n -S]
THEW, a well-developed muscle [n THEWS or THEWES]
THEY, the 3d person plural pronoun in the nominative case [pron]
THIG, (Scots) to beg; to live on alms [v THIGGED or THIGGITTHIGGING
THIN, not fat [adj THINNERTHINNEST
THIO, of compoundscontaining sulphur [adj]
THIR, (Scots) those [adj]
THIS, the person or thing just mentioned [pron THESE]
THON, (Scots) yon [adj]
THOU, to address as thou [v -ED-ING
THRO, (archaic) through [prep]
THRU, (archaic) through [prep]
THUD, to make a dullheavy sound [v THUDDED
THUG, a brutal ruffian [n -S]
THUS, in such a way [adv THUSLY] / frankincense [n -ES]
TIAN, a vegetable gratin baked in an earthenware dish [n -S]
TIAR, a three-tiered crownalso TIARA [n -S]
TICE, (Shakespeare) to entice [v TICEDTICING
TICH, a small personalso TITCH [n -ES]
TICK, to make a sound like a clock [v -ED-ING
TICS, TICto twitch [v]
TIDE, to flow like the rise and fall of the ocean's waters [v TIDEDTIDING
TIDS, TID(Scots) a mood
TIDY, in good order [adj TIDIERTIDIEST
TIED, TIEto fasten [v]
TIER, to arrange in rows [v -ED-ING
TIES, TIEto fasten [v]
TIFF, to have a petty quarrel [v -ED-ING
TIFO, an elaborate organized display performed by supporters during a football match [n -S]
TIFT, (Scots) to quarrelbe in a huff [v -ED
TIGE, (French) the shaft of a column [n -S]
TIGS, TIGto touch [v]
TIKA, (Hindi) a red mark or pendant on the forehead of Hindu womenoriginally of religious significance but now also worn for ornament
TIKE, a doga cur
TIKI, (Maori) to take a scenic tour round an area [v TIKIEDTIKIING
TIKS, TIK(South African) the drug methamphetamine in crystal form [n]
TILE, to cover with thin slabs of baked clay [v TILEDTILING
TILL, to prepare land for crops by ploughing [v -ED-ING
TILS, TILthe sesame plant
TILT, to cause to slant [v -ED-ING
TIME, to reckon the speed or duration of [v TIMEDTIMING
TINA, (slang) crystal meth [n -S]
TIND, to kindlealso TEEND [v TINDED
TINE, (Scots) to losealso TYNE [v TINED
TING, to emit a high-pitched metallic sound [v -ED-ING
TINK, to make a sharpshrill noise; to tinkle [v -ED
TINS, TINto coat with a metallic element [v]
TINT, to colour slightly [v -ED-ING
TINY, very small [adj TINIERTINIEST
TIPI, (Native American) a conical tentalso TEEPEE
TIPS, TIPto give a gratuity [v]
TIPT, TIPto give a gratuity [v]
TIRE, to grow tired [v TIREDTIRING
TIRL, (Scots) to turn; to rattlealso DIRL
TIRO, (Latin) a beginner or novicealso TYRO [n TIROS or TIROES]
TIRR, (Scots) to strip [v -ED-ING
TITE, (obsolete) promptlyat once
TITI, a small South American monkey [n -S]
TITS, TITto tug [v]
TIVY, with great speed [adv]
TIYN, a monetary unit of Kazakhstan [n -S]
TIZZ, (colloquial) a state of agitationalso TIZ
TOAD, any anuran amphibian of the class Bufonidae [n -S]
TOBY, in thieves' slangthe road [n TOBIES]
TOCK, to make the sound of a clock [v -ED-ING
TOCO, punishmentalso TOKO [n -S]
TOCS, TOCtelecommunications code for the letter T [n]
TODS, TODa weight used in the wool trade
TODY, a small West Indian insectivorous bird [n TODIES]
TOEA, a monetary unit of Papua New Guinea [n -S]
TOED, TOEto touch with projecting members of the foot [v]
TOES, TOEto touch with projecting members of the foot [v]
TOEY, (Australian slang) nervousedgy [adj TOEIER
TOFF, a dandy [n -S]
TOFT, a homestead; a hillock [n -S]
TOFU,  (Japanese) a soft Oriental cheese made from soybean milk [n -S]
TOGA, (Latin) a garment worn in ancient Rome [n TOGAS or TOGAE]
TOGE, (obsolete) a toga [n -S]
TOGS, TOGto clothe [v]
TOHO, a call to pointers or setters to stop [n -S]
TOIL, to work hard [v -ED-ING
TOIT, to saunter [v -ED-ING
TOKE, to puff a marijuana cigarette [v TOKEDTOKING
TOKO, punishmentalso TOCO [n -S]
TOLA, (Hindi) an Indian unit of weight [n -S]
TOLD, TELLto inform [v]
TOLE, to lure or decoy [v TOLEDTOLING
TOLL, to soundas a large bell does
TOLT, a kind of writ in Old English law [n -S]
TOLU, a fragrant balsam said to have been first brought from Santiago de Toluin New Granada [n -S]
TOMB, to place in a burial vault [v -ED-ING
TOME, a largeusually scholarly
TOMO, (Maori) a shaft formed by the action of water on volcanic or limestone rock [n -S]
TOMS, TOMto engage in prostitution [v]
TONE, to give a particular tone to [v TONEDTONING
TONG, to lift with tongsa grasping device [v -ED
TONK, (Australian slang) to hit e.g. a cricket-ball into the air [v -ED-ING
TONS, TONa unit of weight [n]
TONY, high-tonedalso TONEY [adj TONIER
TOOK, TAKEto seize possession [v]
TOOL, to use an implement for manual work [v -ED-ING
TOOM, (Scots) empty [adj TOOMERTOOMEST] / to empty [v -ED
TOON, (Hindi) an Indian tree of the mahogany family [n -S]
TOOT, to sound a horn [v -ED-ING
TOPE, to drink liquor to excess [v TOPEDTOPING
TOPH, a porous limestonealso TUFA
TOPI, (Hindi) a tropical pith helmetalso TOPEE [n -S]
TOPO, (colloquial) a picture of mountain with climbing routes superimposed on it [n -S]
TOPS, TOPto cut off the highest point [v]
TORA, (Hebrew) the body of Jewish law and learningincluding sacred literature and oral tradition
TORC, a necklace or armband in the form of a twisted metal band [n -S]
TORE, a surface described by rotation of conic section about a line [n -S]
TORI, TORUS(Latin) a large convex moulding [n]
TORN, TEARto weep [v]
TORO, (Spanish) a bull [n -S]
TORR, a unit of pressure equal to 1/760 of standard atmospheric pressure [n -S]
TORS, TORa high
TORT, a civil wrong [n -S]
TORY, a political conservative [n TORIES]
TOSA, (Japanese) a breed of heavily builtsmooth-haired dog [n -S]
TOSE, (Scots) to tease outdraw out
TOSH, to trim [v -ED-ING
TOSS, to throw lightly [v TOSSED or (obsolete) TOST or YTOSTTOSSING
TOST, TOSSto throw lightly [v]
TOTE, to carry by hand [v TOTEDTOTING
TOTS, TOTto total [v]
TOUK, (Scots) to tapdrum [v -ED
TOUN, (Scots) a town [n -S]
TOUR, to travel from place to place [v -ED-ING
TOUT, to solicit brazenly [v -ED-ING
TOWN, an urban centre of population [n -S]
TOWS, TOWto pull by means of a chain or rope [v]
TOWT, (Scots) to poutsulk [v -ED
TOWY, pertaining to towprepared fibres of flax
TOYO, a smooth straw used for making hats [n -S]
TOYS, TOYto amuse oneself with a child's plaything [v]
TOZE, to tease outdraw out
TRAD, (short for) traditional (jazz) [n -S]
TRAM, to travel by tramcar [v TRAMMEDTRAMMING
TRAP, to catch in a snare [v TRAPPED or (obsolete) TRAPTTRAPPING
TRAT, (short for) a trattoriaan Italian restaurant
TRAY, the three in cards or dicealso TREY
TREE, a tallwoody plant [n -S] / to drive up a tree [v TREED
TREF, (Hebrew) in the Jewish religionforbidden as food
TREK, to go on a journeyalso TRECK [v TREKKED
TREM, an electric guitar lever for producing a tremolo [n -S]
TRES, (French) very [adv]
TRET, (historical) an allowance paid to purchasers for waste in transport [n -S]
TREW, (obsolete) true [adj]
TREY, the three in cards or dicealso TRAY
TREZ, the three in cards or dicealso TRAY
TRIE, (Spenser) to try [v TRIEDTRYING
TRIG, (Scots) trimneat [adj TRIGGER
TRIM, neat [adj TRIMMERTRIMMEST
TRIN, a triplet by birth [n -S]
TRIO, (Italian) a group of three [n -S]
TRIP, to stumble [v TRIPPEDTRIPPING
TROD, (obsolete) a trackpath
TROG, to walk wearily [v TROGGEDTROGGING
TRON, (Scots) a public weighing-machine for weighing produce in the marketplace of a city or burghalso TRONE [n -S]
TROP, (French) too much [adv]
TROT, to proceed at a pace between walking and running [v TROTTEDTROTTING
TROU, (short for) trousers [n]
TROW, (archaic) to believe [v -ED-ING
TROY, a system of weights [n -S]
TRUE, corresponding to factalso TREW [adj TRUER
TRUG, a shallow wooden basket with a handleused for carrying flowers or fruit [n -S]
TRYE, (Spenser) choicepurified
TRYP, (short for) a trypanosomea parasite causing sleeping sickness [n -S]
TSAR, (Russian) a ruleremperor
TSKS, TSKto utter an exclamation of annoyance
TUAN, (Native Australian) an Australian marsupialaka wambenger or brush-tailed phascogale [n -S]
TUBA, (Latin) a brass wind instrument [n TUBAS or TUBAE]
TUBE, to fit with a long hollow pipe [v TUBEDTUBING
TUBS, TUBto wash in a large receptacle [v]
TUCK, to fold under [v -ED-ING
TUFA, (Italian) a rock made of fine volcanic detritusalso CALCTUFA
TUFF, a general term for all consolidated pyroclastic rockalso CALCTUFF [n -S]
TUFT, to form into a bunched cluster [v -ED-ING
TUGS, TUGto pull with force [v]
TUIS, TUI(Maori) a New Zealand bird
TULE, (Nahuatl) a large American bulrush [n -S]
TUMP, to drag [v -ED-ING
TUMS, TUM(colloquial) the stomach
TUNA, a marine food fish [n -S]
TUND, (archaic) to beatthump [v -ED
TUNE, to adjust to a proper pitch [v TUNEDTUNING
TUNG, (Chinese) a kind of Chinese tree [n -S]
TUNS, TUNto store in a large cask [v]
TUNY, tunefulesp. in a superficial way [adj TUNIER
TUPS, TUPto copulate with a ewe [v]
TURD, (vulgar) a piece of dung [n -S]
TURF, a surface layer of earth containing a dense growth of grass and its rootsalso TERF
TURK, a young dynamic person [n -S]
TURM, a troopalso TURME [n -S]
TURN, to change directionrotate [v -ED
TURR, (Canadian) a Newfoundland name for the guillemot [n -S]
TUSH, to gore with a longpointed prominent tooth
TUSK, to gore with a longpointed prominent tooth
TUTS, (Scots) to say tutalso TUT [v -ED
TUTU, (French) a ballerina's short stiff skirt [n -S]
TUZZ, a tuft [n -ES]
TWAE, (Scots) twoalso TWA
TWAL, (Scots) twelve [n -S]
TWAS, TWA(Scots) two
TWAT, (slang) to strike violently [v TWATTEDTWATTING
TWAY, (Scots) twoalso TWA
TWEE, affectedly cute or quaint [adj TWEERTWEEST
TWIG, to observeunderstand [v TWIGGED
TWIN, to bring together in close association [v TWINNEDTWINNING
TWIT, to upbraidtaunt [v TWITTED
TWOS, TWOthe next whole number after one [n]
TYDE, (Spenser) tied [v]
TYED, TYEto wash in a trough [v]
TYEE, a food fish [n -S]
TYER, one who ties [n -S]
TYES, TYEto wash in a trough [v]
TYGS, TYGan old drinking-cup with two or more handles [n]
TYIN, a monetary unit of Kyrgyzstanalso TYIYN [n TYIN]
TYKE, a small childalso TIKE [n -S]
TYMP, the plate on a blast-furnace [n -S]
TYND, TINDto kindle
TYNE, (Scots) to losealso TINE [v TYNED
TYPE, to print with a typewriter [v TYPEDTYPING
TYPO, a typographical error [n -S]
TYPP, a unit of yarn size [n -S]
TYPY, conforming to the strict characteristics of a groupalso TYPEY [adj TYPIER
TYRE, to supply a covering for a wheel [v TYREDTYRING
TYRO, (Latin) a beginner or novicealso TIRO [n TYROS or TYROES or TYRONES]
TYTE, (obsolete) promptlyat once
TZAR, (Russian) a ruleremperor
UDAL, a Scottish estate held by the old native form of freehold tenure without feudal superioralso ODAL [n -S]
UDON, (Japanese) in Japanese cookinglarge noodles of wheat flour [n -S]
UDOS, UDO(Japanese) a Japanese species of aralia [n]
UEYS, UEY(Australian slang) a U-turn [n]
UFOS, UFOan unidentified flying object [n]
UGHS, UGHthe sound of a cough or grunt [n]
UGLY, not beautiful [adj UGLIERUGLIEST
UKES, UKE(short for) ukelele
ULAN, (German) a light cavalryman in semi-oriental uniform; a Prussian lanceralso UHLAN [n -S]
ULES, ULEa Central American rubber tree
ULEX, (Latin) any plant of the gorse genus Ulex [n ULEXES or ULICES]
ULNA, (Latin) the inner and larger of the two bones of the forearm [n ULNAS or ULNAE]
ULUS, ULU(Inuit) an Inuit knife [n]
ULVA, (Latin) a genus of thin papery bright green seaweeds including the kinds called sea lettuce [n -S]
UMBO, (Latin) the rounded elevation at the centre of a shield [n UMBOS or UMBONES]
UMES, UME(Japanese) a fleshy yellow fruit
UMMA, (Arabic) the body of Muslim believers considered as one communityalso UMMAH [n -S]
UMPH, oomphenergy [n -S]
UMPS, UMP(short for) to umpire [v]
UMPY, (Australian slang) an umpirealso UMPIE [n UMPIES]
UMRA, a lesser pilgrimage to Mecca made separately or at the same time as the hajjand consisting of a number of devotional rituals performed within the city
UMUS, UMU(Maori) a type of Maori oven
UNAI, (Tupi) a two-toed slothalso UNAU [n -S]
UNAU, (Tupi) a two-toed slothalso UNAI [n -S]
UNBE, to cease to have being [v UNBEENUNBEING]
UNCE, (Scots) an ounce [n -S]
UNCI, UNCUS(Latin) a hook-shaped anatomical part [n]
UNCO, (Scots) strange; foreign; extraordinary [adj UNCOERUNCOEST] / a stranger
UNDE, in heraldrywavy
UNDO, a computer feature that allows the user to reverse the effect of the last action [n -S] / to bring to ruin [v UNDIDUNDONE
UNDY, wavyalso OUNDY
UNIS, UNI(short for) university [n]
UNIT, a specific quantity used as a standard of measurement [n -S]
UNTO, to [prep]
UPAS, (Malay) an Asian tree with a poisonous drip [n -ES]
UPBY, a little further onalso UPBYE [adv]
UPDO, an upswept hairdo [n -S]
UPGO, to go up [v UPWENTUPGONE
UPON, on [prep]
UPSY, (obsolete) a carousalalso UPSEE
UPTA, (Australian slang) of poor qualityalso UPTER [adj]
URAO, (Spanish) a salt of sodium carbonate and sodium bicarbonateaka trona
URBS, URBan urban area [n]
URDE, in heraldrypointed
URDS, URDan annual bean grown in India [n]
URDY, in heraldrypointed
UREA, a substance found in mammalian urinethe chief form in which nitrogenous waste is excreted [n -S]
URES, URE(obsolete) an extinct wild ox [n]
URGE, to drive forward [v URGEDURGING
URIC, pertaining to urine [adj]
URNS, URNto place in an urn [v]
URPS, URP(slang) to vomit [v]
URSA, (Latin) a female bear [n URSAE]
URUS, an extinct bovine mammalaka ure or aurochs [n -ES]
URVA, (Nepali) the crab-eating mongoose of SE Asia [n -S]
USED, USEto put into service [v]
USER, one that uses [n -S]
USES, USEto put into service [v]
UTAS, (obsolete) the seventh day after a festival [n -ES]
UTES, UTE(Australian slang) a utility vehicle
UTIS, (Shakespeare) clamourdin [n -ES]
UTUS, UTU(Maori) a settlement of a debt [n]
UVAE, UVAa grape or grapelike berry [n]
UVAS, UVAa grape or grapelike berry [n]
UVEA, the posterior pigment-bearing layer of the pupil of the eye [n -S]
VACS, VACto clean with a vacuum cleaner [v]
VADE, (Shakespeare) to pass away [v VADEDVADING
VAES, VAEin Orkney or Shetland
VAGI, VAGUS(Latin) the tenth and last cranial nerve
VAGS, VAG(Australian slang) to arrest someone for vagrancy [v]
VAIL, (archaic) to lowerdoff
VAIN, filled with undue admiration for oneself [adj VAINERVAINEST
VAIR, squirrel furmuch used in medieval times
VALE, a broad valley [n -S]
VALI, (Turkish) a governoresp. of a vilayet
VAMP, to repair or patch [v -ED-ING
VANE, a device for showing the direction of the wind [n -S]
VANG, a guy-rope to steady a gaff [n -S]
VANS, VANto transport in a type of motor vehicle [v]
VANT, (Shakespeare) vanvanguard [n -S]
VAPE, to inhale nicotine vapour (from an electronic cigarette) [v VAPEDVAPING
VARA, (Spanish) a Spanish American linear measurealso VARE [n -S]
VARE, (Spanish) a Spanish American linear measurealso VARA [n -S]
VARS, VARa unit of reactive power [n]
VARY, to make different [v VARIEDVARYING
